Prototype,CZ,Vintage,Object Class_1,Object Name_1.1 / FixedWindow_Nonres,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.2 / FixedWindow_Guest,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.3 / OperableWindow_Nonres,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.4 / FixedAndOperableWindow_Res,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.5 / Skylight_Nonres,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Class_2,Object Name_2.1 / Insulation_ExtWall_MetalFramed_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.2 / Insulation_ExtWall_MetalFramed_Guest,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.3 / Insulation_ExtWall_MetalFramed_Res,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.4 / Insulation_ExtWall_MetalBuilding_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.5 / Insulation_ExtWall_MassLight_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.6 / Insulation_ExtWall_Concrete4in_Insulated,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.7 / Insulation_ExtWall_WoodFramed_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.8 / Insulation_ExtWall_WoodFramed_Res,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.9 / Insulation_FlatRoof_MetalBuilding_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.10 / Insulation_FlatRoof_Concrete8in_Insulated,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.11 / Insulation_FlatRoof_WoodFramingAndOther_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.12 / Insulation_FlatRoof_WoodFramingAndOther_Guest,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.13 / Insulation_FlatRoof_WoodFramingAndOther_Res,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.14 / Insulation_AtticFloor_Reversed,Field Name,Value,Unit,#U_Factor,Unit
RetailMedium,4,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,1.31,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.86,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailMedium,5,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,1.31,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.86,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailMedium,6,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,1.31,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.86,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailMedium,7,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,1.31,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.86,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailMedium,8,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,1.31,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.86,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailMedium,9,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,1.31,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.86,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailMedium,10,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,1.31,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.86,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailMedium,11,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,0.85,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.81,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailMedium,12,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,0.85,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.81,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailMedium,13,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,0.85,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.81,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailMedium,14,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,0.85,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.81,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailMedium,15,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,0.85,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.81,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailMedium,16,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.525,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylight_Nonres,Ufactor,0.85,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.81,n/a,Visible_Transmittance,0.42,n/a,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,1,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.29225,in.,0.06,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,2,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,3,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,1.88168661971831,in.,0.071,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,4,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,5,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,6,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.29225,in.,0.06,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.103138723404255,in.,0.047,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,7,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.29225,in.,0.06,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.103138723404255,in.,0.047,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,8,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.103138723404255,in.,0.047,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,9,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,10,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,11,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,12,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,13,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,14,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,15,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,16,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.5331590909090913,in.,0.055,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,5.398731428571429,in.,0.028,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,1,V4,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,1.2646989795918366,in.,0.098,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.965057959183673,in.,0.049,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,2,V4,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.206766129032258,in.,0.062,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.797083076923077,in.,0.039,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,3,V4,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,1.5812743902439026,in.,0.082,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.797083076923077,in.,0.039,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
RetailStripMall,4,V4,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.206766129032258,in.,0.062,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,3.797083076923077,in.,0.039,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
